Date,Open,High,Low,Close,Adj Close,Volume
2007-11-27,6180.500000,6197.100098,6061.799805,6140.700195,6140.700195,1521781000
2007-11-28,6140.700195,6307.399902,6109.600098,6306.200195,6306.200195,1556085100
2007-11-29,6306.200195,6363.500000,6273.399902,6349.100098,6349.100098,1407106200
2007-11-30,6349.100098,6455.799805,6334.000000,6432.500000,6432.500000,1613249500
2007-12-03,6432.500000,6456.100098,6379.899902,6386.600098,6386.600098,1170902700
2007-12-04,6386.600098,6398.200195,6289.299805,6315.200195,6315.200195,1207162500
2007-12-05,6315.200195,6493.799805,6315.200195,6493.799805,6493.799805,1330501400
2007-12-06,6493.799805,6591.799805,6437.799805,6485.600098,6485.600098,1518034100
2007-12-07,6485.600098,6577.799805,6485.600098,6554.899902,6554.899902,1102286000
2007-12-10,6554.899902,6596.700195,6523.700195,6565.399902,6565.399902,1022301700
2007-12-11,6565.399902,6597.500000,6513.399902,6536.899902,6536.899902,969300700
2007-12-12,6536.899902,6610.899902,6429.500000,6559.799805,6559.799805,1582706000
2007-12-13,6559.799805,6559.799805,6364.200195,6364.200195,6364.200195,1406047800
2007-12-14,6364.200195,6426.200195,6336.700195,6397.000000,6397.000000,975937300
2007-12-17,6397.000000,6397.000000,6264.299805,6277.799805,6277.799805,1137995000
2007-12-18,6277.799805,6344.299805,6254.500000,6279.299805,6279.299805,1171365900
2007-12-19,6279.299805,6319.100098,6251.799805,6284.500000,6284.500000,1065834600
2007-12-20,6284.500000,6367.700195,6284.500000,6345.600098,6345.600098,1146323000
2007-12-21,6345.600098,6451.799805,6345.600098,6434.100098,6434.100098,1557130900
2007-12-24,null,null,null,null,null,null
2007-12-27,6479.299805,6504.700195,6468.399902,6497.799805,6497.799805,481185200
2007-12-28,6497.799805,6497.799805,6436.799805,6476.899902,6476.899902,419742800
2007-12-31,null,null,null,null,null,null
2008-01-02,6456.899902,6512.299805,6402.600098,6416.700195,6416.700195,674073300
2008-01-03,6416.700195,6487.799805,6394.600098,6479.399902,6479.399902,932411700
2008-01-04,6479.399902,6534.700195,6333.200195,6348.500000,6348.500000,1182498500
2008-01-07,6348.500000,6376.500000,6275.200195,6335.700195,6335.700195,1298090800
2008-01-08,6335.700195,6399.600098,6335.700195,6356.500000,6356.500000,1418323100
2008-01-09,6356.500000,6356.500000,6241.799805,6272.700195,6272.700195,1823908900
2008-01-10,6272.700195,6314.500000,6213.000000,6222.700195,6222.700195,1561550500
2008-01-11,6222.700195,6251.799805,6147.000000,6202.000000,6202.000000,1584489000
2008-01-14,6202.000000,6247.299805,6173.000000,6215.700195,6215.700195,1141689600
2008-01-15,6215.700195,6215.700195,6025.600098,6025.600098,6025.600098,1633314500
2008-01-16,6025.600098,6031.500000,5908.500000,5942.899902,5942.899902,1889642300
2008-01-17,5942.899902,6028.399902,5895.399902,5902.399902,5902.399902,1696753100
2008-01-18,5902.399902,6030.899902,5856.799805,5901.700195,5901.700195,2001710300
2008-01-21,5901.700195,5901.700195,5571.000000,5578.200195,5578.200195,2105408800
2008-01-22,5578.200195,5764.000000,5338.700195,5740.100098,5740.100098,2146910000
2008-01-23,5740.100098,5844.899902,5518.299805,5609.399902,5609.399902,2146010500
2008-01-24,5609.299805,5882.299805,5609.299805,5875.799805,5875.799805,2129111100
2008-01-25,5875.799805,5973.299805,5848.500000,5869.000000,5869.000000,1647164500
2008-01-28,5869.000000,5869.000000,5705.100098,5788.899902,5788.899902,1232833300
2008-01-29,5788.899902,5885.200195,5788.899902,5885.200195,5885.200195,1144122500
2008-01-30,5885.200195,5885.200195,5818.600098,5837.299805,5837.299805,1122769500
2008-01-31,5837.299805,5899.500000,5689.399902,5879.799805,5879.799805,1888867600
2008-02-01,5879.799805,6044.899902,5879.799805,6029.200195,6029.200195,1791034100
2008-02-04,6029.200195,6071.299805,6000.200195,6026.200195,6026.200195,1102822400
2008-02-05,6026.200195,6026.200195,5852.799805,5868.000000,5868.000000,1421468900
2008-02-06,5868.000000,5892.600098,5816.399902,5875.399902,5875.399902,1316366700
2008-02-07,5875.399902,5875.399902,5708.799805,5724.100098,5724.100098,1650915000
2008-02-08,5724.100098,5805.299805,5703.100098,5784.000000,5784.000000,1253695300
2008-02-11,5784.000000,5789.600098,5681.500000,5707.700195,5707.700195,1130377400
2008-02-12,5707.700195,5910.000000,5707.700195,5910.000000,5910.000000,1473528100
2008-02-13,5910.000000,5915.000000,5814.799805,5880.100098,5880.100098,1282472300
2008-02-14,5880.100098,5938.500000,5859.399902,5879.299805,5879.299805,1312840500
2008-02-15,5879.299805,5915.000000,5763.500000,5787.600098,5787.600098,1286214100
2008-02-18,5787.600098,5951.899902,5787.600098,5946.600098,5946.600098,927279200
2008-02-19,5946.600098,6033.700195,5884.799805,5966.899902,5966.899902,1309517400
2008-02-20,5966.899902,5966.899902,5847.399902,5893.600098,5893.600098,1480551900
2008-02-21,5893.600098,6004.399902,5893.600098,5932.200195,5932.200195,1304872400
2008-02-22,5932.200195,5970.899902,5863.799805,5888.500000,5888.500000,1249304500
2008-02-25,5888.500000,6011.700195,5888.500000,5999.500000,5999.500000,1211085100
